SKU,Produto,Quantidade Vendida,Vendedor,Mês,Ano,Cidade,Estado,Preço,Total
HL4379,Televisão,5,Ana Michetti,7,2018,Salvador,Bahia,2500,12500
HL1918,iPhone,3,Victor Oliveira,10,2018,Fortaleza,Ceará,5300,15900
HL4379,Televisão,4,Adrielle Gabriel,9,2018,São Paulo,São Paulo,2500,10000
HL1148,Câmera,1,Stephanie Oliveira,10,2018,Porto Alegre,Rio Grande do Sul,2100,2100
HL4379,Televisão,1,Breno Godoy,3,2018,Goiânia,Goiás,2500,2500
HL4379,Televisão,2,Juan Barbosa,4,2018,Salvador,Bahia,2500,5000
HL7348,SmartWatch,2,Carolina Motta,10,2018,São Paulo,São Paulo,1400,2800
HL7348,SmartWatch,5,João Luz,7,2018,Fortaleza,Ceará,1400,7000
HL7348,SmartWatch,1,Rebeca Taylor,3,2018,São Paulo,São Paulo,1400,1400
HL1918,iPhone,2,Thales Portillo,2,2018,Curitiba,Paraná,5300,10600
HL2714,Tablet,3,Samara Pinto,10,2018,São Paulo,São Paulo,1600,4800
HL1918,iPhone,2,Júlio Fraga,12,2018,Fortaleza,Ceará,5300,10600
HL2714,Tablet,5,Lucas Assunção,10,2018,Porto Alegre,Rio Grande do Sul,1600,8000
HL1918,iPhone,1,Izabel Lopes,6,2018,Goiânia,Goiás,5300,5300
HL1918,iPhone,3,Rodrigo Bruno,8,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL4379,Televisão,4,Juliana Huon,5,2018,São Paulo,São Paulo,2500,10000
HL8851,Notebook,1,Renan Firmino,7,2018,São Paulo,São Paulo,3500,3500
HL8851,Notebook,3,Bruna Silveira,11,2018,Salvador,Bahia,3500,10500
HL1918,iPhone,5,Maria Junior,12,2018,São Paulo,São Paulo,5300,26500
HL1918,iPhone,2,Lucas Junior,12,2018,Goiânia,Goiás,5300,10600
HL8851,Notebook,3,Bruno Salomão,6,2018,Fortaleza,Ceará,3500,10500
HL1918,iPhone,4,Lucas Lacerda,5,2018,Recife,Pernambuco,5300,21200
HL1918,iPhone,3,Mariana Barrozo,5,2018,Porto Alegre,Rio Grande do Sul,5300,15900
HL7348,SmartWatch,1,Júlio Freire,1,2018,São Paulo,São Paulo,1400,1400
HL1148,Câmera,1,Victor Corrêa,6,2018,Fortaleza,Ceará,2100,2100
HL1918,iPhone,2,Maria Mello,5,2018,Belo Horizonte,Minas Gerais,5300,10600
HL8851,Notebook,3,Beatriz Biase,1,2018,Recife,Pernambuco,3500,10500
HL1918,iPhone,1,Paola Abreu,2,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL4379,Televisão,4,Guilherme Lima,10,2018,São Paulo,São Paulo,2500,10000
HL4379,Televisão,2,Anna Silva,7,2018,Rio de Janeiro,Rio de Janeiro,2500,5000
HL4379,Televisão,4,Thales Fanara,12,2018,Recife,Pernambuco,2500,10000
HL8851,Notebook,3,Lucas Almeida,3,2018,Rio de Janeiro,Rio de Janeiro,3500,10500
HL2714,Tablet,2,Patrícia Amaral,11,2018,Salvador,Bahia,1600,3200
HL4379,Televisão,5,Ravena Bhering,7,2018,Fortaleza,Ceará,2500,12500
HL7348,SmartWatch,3,Bruna Rosa,1,2018,Rio de Janeiro,Rio de Janeiro,1400,4200
HL1918,iPhone,1,Paula Carneiro,9,2018,Curitiba,Paraná,5300,5300
HL1918,iPhone,5,Matheus Silva,2,2018,São Paulo,São Paulo,5300,26500
HL4379,Televisão,5,Yasmim Verly,4,2018,Porto Alegre,Rio Grande do Sul,2500,12500
HL8851,Notebook,4,Pedro Bitencourt,3,2018,Rio de Janeiro,Rio de Janeiro,3500,14000
HL1918,iPhone,3,Thaís Moura,6,2018,Goiânia,Goiás,5300,15900
HL4379,Televisão,3,Juliana Barreira,11,2018,São Paulo,São Paulo,2500,7500
HL7348,SmartWatch,1,Yasmim Verly,3,2018,Recife,Pernambuco,1400,1400
HL8851,Notebook,3,Alberto Silveira,5,2018,Belo Horizonte,Minas Gerais,3500,10500
HL1918,iPhone,3,Matheus Miranda,12,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL7348,SmartWatch,1,Luísa Fonseca,5,2018,Fortaleza,Ceará,1400,1400
HL1148,Câmera,4,Juliana Silva,8,2018,São Paulo,São Paulo,2100,8400
HL7348,SmartWatch,2,Matheus Ramos,7,2018,Goiânia,Goiás,1400,2800
HL7348,SmartWatch,3,Bruna Silveira,10,2018,Curitiba,Paraná,1400,4200
HL2714,Tablet,4,Caroline Delgado,5,2018,São Paulo,São Paulo,1600,6400
HL1918,iPhone,1,Juliana Guimarães,11,2018,Goiânia,Goiás,5300,5300
HL4379,Televisão,3,Livia Cozendey,1,2018,Recife,Pernambuco,2500,7500
HL1148,Câmera,3,Adriane Chagas,9,2018,Fortaleza,Ceará,2100,6300
HL4379,Televisão,2,Bárbara Cavalcante,12,2018,Curitiba,Paraná,2500,5000
HL9962,Android,5,Fernanda Coutinho,4,2018,Salvador,Bahia,3400,17000
HL8851,Notebook,5,Alon Fahrnholz,11,2018,Curitiba,Paraná,3500,17500
HL1918,iPhone,5,Paula Cavalcanti,8,2018,Fortaleza,Ceará,5300,26500
HL1918,iPhone,1,Letícia Leal,9,2018,São Paulo,São Paulo,5300,5300
HL4379,Televisão,4,Luis Silva,2,2018,Fortaleza,Ceará,2500,10000
HL8851,Notebook,5,Wilson Meirelles,5,2018,Belo Horizonte,Minas Gerais,3500,17500
HL1148,Câmera,2,Breno Costa,10,2018,São Paulo,São Paulo,2100,4200
HL1918,iPhone,1,Gabrielle Costa,1,2018,Salvador,Bahia,5300,5300
HL1918,iPhone,4,Gabrielle Viríssimo,2,2018,Fortaleza,Ceará,5300,21200
HL4379,Televisão,5,Alessandra Martins,7,2018,Porto Alegre,Rio Grande do Sul,2500,12500
HL9962,Android,2,Joana Calmon,2,2018,Fortaleza,Ceará,3400,6800
HL2714,Tablet,3,Izabel Lopes,6,2018,Fortaleza,Ceará,1600,4800
HL7348,SmartWatch,1,Leandro Ferreira,10,2018,Salvador,Bahia,1400,1400
HL8851,Notebook,5,Ana Felippe,1,2018,São Paulo,São Paulo,3500,17500
HL1918,iPhone,5,Lázaro Villanova,11,2018,Recife,Pernambuco,5300,26500
HL1918,iPhone,1,Gustavo Erthal,9,2018,Fortaleza,Ceará,5300,5300
HL1918,iPhone,3,Rafaela Gomes,10,2018,Fortaleza,Ceará,5300,15900
HL2714,Tablet,5,Sthefeson Pereira,10,2018,Recife,Pernambuco,1600,8000
HL7348,SmartWatch,2,Lorena Carvalho,11,2018,Rio de Janeiro,Rio de Janeiro,1400,2800
HL1918,iPhone,3,Matheus Gomes,10,2018,Fortaleza,Ceará,5300,15900
HL2714,Tablet,5,Thayna Martins,2,2018,São Paulo,São Paulo,1600,8000
HL1918,iPhone,4,Paula Cavalcanti,7,2018,Belo Horizonte,Minas Gerais,5300,21200
HL7348,SmartWatch,4,Beatriz Rocha,12,2018,Fortaleza,Ceará,1400,5600
HL1918,iPhone,3,Fernanda Figueiredo,8,2018,Recife,Pernambuco,5300,15900
HL4379,Televisão,5,Jéssica Stefanelli,5,2018,Recife,Pernambuco,2500,12500
HL1918,iPhone,1,Lucas Lacerda,6,2018,Curitiba,Paraná,5300,5300
HL4379,Televisão,4,Marcos Nucci,7,2018,Porto Alegre,Rio Grande do Sul,2500,10000
HL4379,Televisão,3,Gabriel Assis,3,2018,São Paulo,São Paulo,2500,7500
HL1918,iPhone,5,Bruna Brandao,6,2018,Recife,Pernambuco,5300,26500
HL1148,Câmera,3,Lucas Baptista,7,2018,Rio de Janeiro,Rio de Janeiro,2100,6300
HL1918,iPhone,5,Julia Figueiredo,1,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL7348,SmartWatch,3,Daniela Rosa,6,2018,São Paulo,São Paulo,1400,4200
HL1918,iPhone,4,Lais Candido,6,2018,Fortaleza,Ceará,5300,21200
HL1918,iPhone,1,Thainá Binello,9,2018,Belo Horizonte,Minas Gerais,5300,5300
HL9962,Android,5,Pedro Ronfini,12,2018,Porto Alegre,Rio Grande do Sul,3400,17000
HL4379,Televisão,5,Andressa Chou,2,2018,Curitiba,Paraná,2500,12500
HL4379,Televisão,4,Lenon Fernandes,4,2018,Goiânia,Goiás,2500,10000
HL1918,iPhone,1,Ana Leite,6,2018,São Paulo,São Paulo,5300,5300
HL2714,Tablet,5,Matheus Delgado,2,2018,Belo Horizonte,Minas Gerais,1600,8000
HL4379,Televisão,3,Gabriella Sagrillo,3,2018,Salvador,Bahia,2500,7500
HL4379,Televisão,4,Wendela Veloso,5,2018,Fortaleza,Ceará,2500,10000
HL1918,iPhone,4,Pedro Ronfini,6,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,4,Rodrigo Alves,1,2018,Fortaleza,Ceará,5300,21200
HL1148,Câmera,4,Itai Puntel,5,2018,Porto Alegre,Rio Grande do Sul,2100,8400
HL1918,iPhone,3,Bárbara Cavalcante,4,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL4379,Televisão,4,João Peçanha,7,2018,Fortaleza,Ceará,2500,10000
HL1918,iPhone,4,Nina Magalhães,8,2018,Recife,Pernambuco,5300,21200
HL4379,Televisão,2,Rubens Netto,10,2018,Belo Horizonte,Minas Gerais,2500,5000
HL1918,iPhone,5,Jônatas Tanaka,8,2018,Goiânia,Goiás,5300,26500
HL1918,iPhone,2,Fernanda Rubim,11,2018,Recife,Pernambuco,5300,10600
HL2714,Tablet,2,Matheus Miranda,12,2018,São Paulo,São Paulo,1600,3200
HL4379,Televisão,3,Beatriz Silva,2,2018,Belo Horizonte,Minas Gerais,2500,7500
HL4379,Televisão,2,Fillipe Almeida,5,2018,Rio de Janeiro,Rio de Janeiro,2500,5000
HL1918,iPhone,4,Erick Soares,4,2018,Fortaleza,Ceará,5300,21200
HL1918,iPhone,2,Raíssa Oros,12,2018,Salvador,Bahia,5300,10600
HL1918,iPhone,2,Raphael Kurtz,7,2018,São Paulo,São Paulo,5300,10600
HL1918,iPhone,2,Myllena Carneiro,7,2018,São Paulo,São Paulo,5300,10600
HL4379,Televisão,5,Ulisses Filho,4,2018,Recife,Pernambuco,2500,12500
HL7348,SmartWatch,5,Carlos Araujo,4,2018,Rio de Janeiro,Rio de Janeiro,1400,7000
HL1918,iPhone,1,Rafael Portela,1,2018,São Paulo,São Paulo,5300,5300
HL7348,SmartWatch,4,Priscila Suzano,3,2018,Goiânia,Goiás,1400,5600
HL1148,Câmera,2,Amanda Gontijo,2,2018,São Paulo,São Paulo,2100,4200
HL9962,Android,5,Pedro Buraco,12,2018,São Paulo,São Paulo,3400,17000
HL1918,iPhone,5,Arthur Pereira,11,2018,Belo Horizonte,Minas Gerais,5300,26500
HL7348,SmartWatch,2,Maike Pereira,5,2018,São Paulo,São Paulo,1400,2800
HL4379,Televisão,5,Tadeu Nakayama,1,2018,São Paulo,São Paulo,2500,12500
HL1148,Câmera,4,Iuri Barbosa,7,2018,Salvador,Bahia,2100,8400
HL7348,SmartWatch,2,Lucas Almeida,8,2018,Goiânia,Goiás,1400,2800
HL8851,Notebook,5,Leandro Rodrigues,10,2018,São Paulo,São Paulo,3500,17500
HL1918,iPhone,1,Jessica Cordovil,9,2018,Curitiba,Paraná,5300,5300
HL4379,Televisão,2,Rebeca Taylor,4,2018,Curitiba,Paraná,2500,5000
HL2714,Tablet,1,Jorge Fonseca,3,2018,Fortaleza,Ceará,1600,1600
HL1918,iPhone,1,Kim Ferreira,7,2018,Fortaleza,Ceará,5300,5300
HL4379,Televisão,5,Giselia Thiele,7,2018,São Paulo,São Paulo,2500,12500
HL1918,iPhone,5,Larissa Jesus,10,2018,São Paulo,São Paulo,5300,26500
HL1148,Câmera,2,Bruna Rosa,3,2018,Salvador,Bahia,2100,4200
HL7348,SmartWatch,3,Gabriel Silva,12,2018,Recife,Pernambuco,1400,4200
HL1918,iPhone,5,Caio Caldas,4,2018,Belo Horizonte,Minas Gerais,5300,26500
HL8851,Notebook,3,Daniel Felippe,11,2018,Rio de Janeiro,Rio de Janeiro,3500,10500
HL2714,Tablet,2,Izabel Lopes,3,2018,São Paulo,São Paulo,1600,3200
HL1148,Câmera,1,Myllena Carneiro,10,2018,Curitiba,Paraná,2100,2100
HL7348,SmartWatch,1,Lucas Rodrigues,8,2018,Rio de Janeiro,Rio de Janeiro,1400,1400
HL8851,Notebook,2,Samara Pinto,8,2018,Salvador,Bahia,3500,7000
HL4379,Televisão,5,Vitor Boccaletti,9,2018,Goiânia,Goiás,2500,12500
HL1148,Câmera,4,Daniel Valente,9,2018,Recife,Pernambuco,2100,8400
HL4379,Televisão,5,Thales Fanara,2,2018,São Paulo,São Paulo,2500,12500
HL2714,Tablet,1,Ana Carvalho,12,2018,Goiânia,Goiás,1600,1600
HL2714,Tablet,3,Paulo Campos,4,2018,São Paulo,São Paulo,1600,4800
HL1148,Câmera,5,Breno Godoy,12,2018,São Paulo,São Paulo,2100,10500
HL1918,iPhone,4,Nathan Morelli,7,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,3,Vitor Campos,9,2018,Curitiba,Paraná,5300,15900
HL4379,Televisão,5,Victor Lira,12,2018,Salvador,Bahia,2500,12500
HL1918,iPhone,2,Bianca Procaci,3,2018,Fortaleza,Ceará,5300,10600
HL4379,Televisão,2,Bruna Londero,8,2018,São Paulo,São Paulo,2500,5000
HL4379,Televisão,3,Giuseppe Borges,1,2018,São Paulo,São Paulo,2500,7500
HL1918,iPhone,5,Yasmim Verly,9,2018,Salvador,Bahia,5300,26500
HL1148,Câmera,3,Wilson Brandão,3,2018,Fortaleza,Ceará,2100,6300
HL9962,Android,2,Hygor Essaber,8,2018,Fortaleza,Ceará,3400,6800
HL1918,iPhone,3,Marina Mesquita,10,2018,Salvador,Bahia,5300,15900
HL4379,Televisão,3,Juliana Correa,3,2018,Belo Horizonte,Minas Gerais,2500,7500
HL9962,Android,3,Victor Gomes,9,2018,Porto Alegre,Rio Grande do Sul,3400,10200
HL1918,iPhone,5,Bianca Paz,10,2018,Salvador,Bahia,5300,26500
HL1918,iPhone,5,Danilo Alves,11,2018,Salvador,Bahia,5300,26500
HL1148,Câmera,2,Daniel Nauenberg,12,2018,São Paulo,São Paulo,2100,4200
HL9962,Android,4,Michelle Miura,3,2018,São Paulo,São Paulo,3400,13600
HL2714,Tablet,1,Anderson Cavalcanti,10,2018,Belo Horizonte,Minas Gerais,1600,1600
HL1918,iPhone,4,Guilherme Assis,5,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,3,Rilson Dias,9,2018,Fortaleza,Ceará,5300,15900
HL1918,iPhone,4,Jéssica Teixeira,11,2018,São Paulo,São Paulo,5300,21200
HL4379,Televisão,1,Beatriz Perdomo,12,2018,São Paulo,São Paulo,2500,2500
HL4379,Televisão,2,Guido Monteiro,10,2018,Rio de Janeiro,Rio de Janeiro,2500,5000
HL1918,iPhone,2,Alex Fernandes,6,2018,Goiânia,Goiás,5300,10600
HL7348,SmartWatch,3,Natalia Accioly,6,2018,Salvador,Bahia,1400,4200
HL4379,Televisão,3,José Fonseca,4,2018,Fortaleza,Ceará,2500,7500
HL1918,iPhone,2,João Pedrazza,3,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL4379,Televisão,5,Gabrielle Figueiredo,1,2018,Rio de Janeiro,Rio de Janeiro,2500,12500
HL7348,SmartWatch,2,Gabriella Sagrillo,10,2018,Salvador,Bahia,1400,2800
HL1918,iPhone,4,Guilherme Lima,3,2018,Goiânia,Goiás,5300,21200
HL8851,Notebook,3,Gabriel Soares,6,2018,Fortaleza,Ceará,3500,10500
HL7348,SmartWatch,3,Paola Abreu,3,2018,Salvador,Bahia,1400,4200
HL4379,Televisão,1,Carolina Abrahão,3,2018,Fortaleza,Ceará,2500,2500
HL2714,Tablet,4,Carolina Silva,7,2018,Fortaleza,Ceará,1600,6400
HL8851,Notebook,2,Breno Costa,10,2018,Porto Alegre,Rio Grande do Sul,3500,7000
HL1148,Câmera,4,Maurício Dias,8,2018,Curitiba,Paraná,2100,8400
HL2714,Tablet,3,Danilo Alves,12,2018,São Paulo,São Paulo,1600,4800
HL2714,Tablet,5,Wellington Duarte,5,2018,Salvador,Bahia,1600,8000
HL1918,iPhone,5,Ana Miura,9,2018,São Paulo,São Paulo,5300,26500
HL1918,iPhone,5,João Junior,4,2018,Goiânia,Goiás,5300,26500
HL1148,Câmera,1,Alexandre Rodriguez,11,2018,São Paulo,São Paulo,2100,2100
HL1918,iPhone,4,Lorena Carvalho,8,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL9962,Android,5,Clarissa Santos,7,2018,Fortaleza,Ceará,3400,17000
HL2714,Tablet,2,Eduardo Ferreira,5,2018,Fortaleza,Ceará,1600,3200
HL1918,iPhone,4,Bruna Soares,2,2018,Curitiba,Paraná,5300,21200
HL9962,Android,5,Carolina Abrahão,1,2018,Rio de Janeiro,Rio de Janeiro,3400,17000
HL1918,iPhone,5,Victor Franco,1,2018,São Paulo,São Paulo,5300,26500
HL7348,SmartWatch,2,Arthur Rocha,3,2018,Rio de Janeiro,Rio de Janeiro,1400,2800
HL1918,iPhone,3,Milena Almeida,12,2018,Goiânia,Goiás,5300,15900
HL1918,iPhone,1,David Campelo,2,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,2,Maria Correa,7,2018,Belo Horizonte,Minas Gerais,5300,10600
HL4379,Televisão,5,Eric Neves,4,2018,São Paulo,São Paulo,2500,12500
HL8851,Notebook,2,Diego Mello,6,2018,Belo Horizonte,Minas Gerais,3500,7000
HL1918,iPhone,5,João Bach,9,2018,São Paulo,São Paulo,5300,26500
HL9962,Android,4,Felipe Cavalcanti,7,2018,Rio de Janeiro,Rio de Janeiro,3400,13600
HL4379,Televisão,2,Tainah Nogueira,1,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL1918,iPhone,1,Rogério Pereira,6,2018,São Paulo,São Paulo,5300,5300
HL9962,Android,2,Anderson Martins,8,2018,Salvador,Bahia,3400,6800
HL4379,Televisão,4,Gabriel Garcia,9,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,4,Silvio Fahrnholz,3,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,1,Yasser Calbucci,11,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL4379,Televisão,2,Carlos Portela,3,2018,Rio de Janeiro,Rio de Janeiro,2500,5000
HL2714,Tablet,5,Jônatas Soares,6,2018,Goiânia,Goiás,1600,8000
HL9962,Android,1,Carolina Motta,10,2018,Salvador,Bahia,3400,3400
HL2714,Tablet,2,Norman Jimbo,10,2018,Rio de Janeiro,Rio de Janeiro,1600,3200
HL1148,Câmera,1,Rafael Guimarães,3,2018,Rio de Janeiro,Rio de Janeiro,2100,2100
HL8851,Notebook,5,Carlos Araujo,7,2018,Fortaleza,Ceará,3500,17500
HL7348,SmartWatch,2,Stefan Nunes,5,2018,Salvador,Bahia,1400,2800
HL7348,SmartWatch,3,Iuri Barbosa,7,2018,Fortaleza,Ceará,1400,4200
HL8851,Notebook,1,Carolina Santos,12,2018,Fortaleza,Ceará,3500,3500
HL7348,SmartWatch,1,Anna Silva,9,2018,São Paulo,São Paulo,1400,1400
HL1918,iPhone,2,Hércules Júnior,11,2018,Goiânia,Goiás,5300,10600
HL1918,iPhone,5,Stefan Nunes,1,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL7348,SmartWatch,1,Thiago Veloso,4,2018,Porto Alegre,Rio Grande do Sul,1400,1400
HL7348,SmartWatch,2,Bruna Silveira,11,2018,Salvador,Bahia,1400,2800
HL1918,iPhone,1,Tainah Nogueira,11,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,5,Iuri Barbosa,7,2018,Belo Horizonte,Minas Gerais,5300,26500
HL9962,Android,1,Victor Corrêa,11,2018,Fortaleza,Ceará,3400,3400
HL7348,SmartWatch,5,Adrielle Vieira,3,2018,Porto Alegre,Rio Grande do Sul,1400,7000
HL9962,Android,5,Dandara Reis,8,2018,Salvador,Bahia,3400,17000
HL2714,Tablet,4,Felipe Cavalcanti,7,2018,Salvador,Bahia,1600,6400
HL1918,iPhone,5,Arthur Pereira,10,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL4379,Televisão,3,Anna Silva,7,2018,São Paulo,São Paulo,2500,7500
HL4379,Televisão,4,Morgana Correa,4,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL9962,Android,1,Jonatas Passos,11,2018,Fortaleza,Ceará,3400,3400
HL4379,Televisão,2,Caio Silva,5,2018,São Paulo,São Paulo,2500,5000
HL7348,SmartWatch,5,Roger Rosa,1,2018,Rio de Janeiro,Rio de Janeiro,1400,7000
HL4379,Televisão,5,Isabelle Gonçalves,9,2018,Salvador,Bahia,2500,12500
HL1918,iPhone,5,Gabriel Assis,10,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL1918,iPhone,5,Marina Marins,6,2018,Goiânia,Goiás,5300,26500
HL1918,iPhone,3,Patrick Silva,1,2018,Porto Alegre,Rio Grande do Sul,5300,15900
HL4379,Televisão,4,Ruan Lopes,3,2018,São Paulo,São Paulo,2500,10000
HL9962,Android,4,Antonio Bernhardt,10,2018,São Paulo,São Paulo,3400,13600
HL2714,Tablet,4,David Assumpção,3,2018,São Paulo,São Paulo,1600,6400
HL1918,iPhone,2,Jackson Derossi,7,2018,Porto Alegre,Rio Grande do Sul,5300,10600
HL1148,Câmera,4,Katharina Barros,5,2018,Curitiba,Paraná,2100,8400
HL1918,iPhone,3,Paola Abreu,11,2018,Fortaleza,Ceará,5300,15900
HL9962,Android,2,Rafael Ramos,7,2018,Fortaleza,Ceará,3400,6800
HL1918,iPhone,1,Melissa Nucci,3,2018,São Paulo,São Paulo,5300,5300
HL1148,Câmera,4,João Guadagnino,5,2018,Goiânia,Goiás,2100,8400
HL8851,Notebook,3,Alexandre Rodriguez,3,2018,Belo Horizonte,Minas Gerais,3500,10500
HL4379,Televisão,1,Raísa Rodrigues,12,2018,Curitiba,Paraná,2500,2500
HL9962,Android,1,Caio Moura,1,2018,Fortaleza,Ceará,3400,3400
HL4379,Televisão,4,Thiago Miura,12,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,1,Giuseppe Borges,2,2018,Fortaleza,Ceará,5300,5300
HL4379,Televisão,5,Marina Perdomo,3,2018,Fortaleza,Ceará,2500,12500
HL7348,SmartWatch,1,José Fonseca,5,2018,Porto Alegre,Rio Grande do Sul,1400,1400
HL1918,iPhone,3,Larissa Nauenberg,3,2018,São Paulo,São Paulo,5300,15900
HL1918,iPhone,4,Myllena Carneiro,8,2018,Curitiba,Paraná,5300,21200
HL4379,Televisão,1,Adriano Silva,6,2018,Rio de Janeiro,Rio de Janeiro,2500,2500
HL4379,Televisão,4,Thainá Binello,10,2018,São Paulo,São Paulo,2500,10000
HL2714,Tablet,1,Bruna Franco,12,2018,São Paulo,São Paulo,1600,1600
HL4379,Televisão,2,Pedro Santana,7,2018,São Paulo,São Paulo,2500,5000
HL1918,iPhone,1,Maria Correa,7,2018,São Paulo,São Paulo,5300,5300
HL1148,Câmera,4,Ramon Araujo,5,2018,Fortaleza,Ceará,2100,8400
HL1148,Câmera,1,Carlos Cardoso,11,2018,Fortaleza,Ceará,2100,2100
HL1148,Câmera,1,Bernard Pedrosa,8,2018,Fortaleza,Ceará,2100,2100
HL9962,Android,4,Henrique Villanova,5,2018,Porto Alegre,Rio Grande do Sul,3400,13600
HL8851,Notebook,4,Andre Nóbrega,5,2018,São Paulo,São Paulo,3500,14000
HL1918,iPhone,2,Júlio Freire,5,2018,São Paulo,São Paulo,5300,10600
HL4379,Televisão,1,Andre Sampaio,12,2018,Goiânia,Goiás,2500,2500
HL1918,iPhone,2,Adriane Gomes,5,2018,Fortaleza,Ceará,5300,10600
HL4379,Televisão,2,Manuela Ferreira,9,2018,Curitiba,Paraná,2500,5000
HL4379,Televisão,1,Arthur Portela,12,2018,Curitiba,Paraná,2500,2500
HL1148,Câmera,3,Raissa Pinheiro,9,2018,Salvador,Bahia,2100,6300
HL2714,Tablet,4,Fabio Boccaletti,3,2018,Recife,Pernambuco,1600,6400
HL1148,Câmera,2,Guilherme Assis,8,2018,Fortaleza,Ceará,2100,4200
HL8851,Notebook,4,Wilson Vianna,4,2018,Fortaleza,Ceará,3500,14000
HL7348,SmartWatch,1,Wilson Brandão,9,2018,Goiânia,Goiás,1400,1400
HL7348,SmartWatch,3,Marina Cormack,5,2018,Fortaleza,Ceará,1400,4200
HL1148,Câmera,2,Jorge Carvalho,2,2018,São Paulo,São Paulo,2100,4200
HL2714,Tablet,2,Diego Mello,4,2018,Fortaleza,Ceará,1600,3200
HL4379,Televisão,5,Lucas Villanova,1,2018,Rio de Janeiro,Rio de Janeiro,2500,12500
HL1918,iPhone,5,Hércules Moreira,2,2018,Fortaleza,Ceará,5300,26500
HL9962,Android,1,Vitor Campos,2,2018,Salvador,Bahia,3400,3400
HL7348,SmartWatch,5,Matheus Tostes,1,2018,São Paulo,São Paulo,1400,7000
HL1918,iPhone,2,Sthefeson Kohn,6,2018,São Paulo,São Paulo,5300,10600
HL1148,Câmera,5,Beatriz Rodrigues,2,2018,Recife,Pernambuco,2100,10500
HL4379,Televisão,3,Isabella Montanholi,1,2018,Goiânia,Goiás,2500,7500
HL8851,Notebook,3,Gustavo Gomes,5,2018,São Paulo,São Paulo,3500,10500
HL1918,iPhone,4,Joana Calmon,7,2018,Porto Alegre,Rio Grande do Sul,5300,21200
HL9962,Android,2,Sandy Ribeiro,10,2018,Belo Horizonte,Minas Gerais,3400,6800
HL7348,SmartWatch,1,Jonas Gomes,5,2018,Salvador,Bahia,1400,1400
HL9962,Android,3,Karina Camara,10,2018,Porto Alegre,Rio Grande do Sul,3400,10200
HL1918,iPhone,5,Vitor Boccaletti,1,2018,Fortaleza,Ceará,5300,26500
HL9962,Android,4,Juliana Silva,12,2018,São Paulo,São Paulo,3400,13600
HL4379,Televisão,5,Laura Araujo,6,2018,Rio de Janeiro,Rio de Janeiro,2500,12500
HL7348,SmartWatch,1,Juliana Hollander,6,2018,Salvador,Bahia,1400,1400
HL4379,Televisão,4,Victor Gomes,7,2018,Salvador,Bahia,2500,10000
HL9962,Android,2,Karine Barros,10,2018,Porto Alegre,Rio Grande do Sul,3400,6800
HL2714,Tablet,4,Rodrigo Feijo,8,2018,São Paulo,São Paulo,1600,6400
HL1918,iPhone,4,Rebeca Taylor,1,2018,São Paulo,São Paulo,5300,21200
HL2714,Tablet,5,Felipe Júnior,2,2018,São Paulo,São Paulo,1600,8000
HL4379,Televisão,4,Lucas Freitas,7,2018,Fortaleza,Ceará,2500,10000
HL1918,iPhone,5,Thiago Veiga,8,2018,Curitiba,Paraná,5300,26500
HL4379,Televisão,1,Caio Ferreira,7,2018,Rio de Janeiro,Rio de Janeiro,2500,2500
HL2714,Tablet,4,Henrique Silva,8,2018,Rio de Janeiro,Rio de Janeiro,1600,6400
HL7348,SmartWatch,5,Gabriel Silva,1,2018,São Paulo,São Paulo,1400,7000
HL4379,Televisão,4,Leandro Melo,11,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,4,Alon Fahrnholz,10,2018,São Paulo,São Paulo,5300,21200
HL9962,Android,2,Sthefeson Pereira,9,2018,Fortaleza,Ceará,3400,6800
HL2714,Tablet,1,Victor Lira,9,2018,São Paulo,São Paulo,1600,1600
HL4379,Televisão,4,Ylana Teraoka,12,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL1148,Câmera,3,Lunna Vannier,8,2018,Salvador,Bahia,2100,6300
HL1918,iPhone,5,Gabriel Pereira,11,2018,Salvador,Bahia,5300,26500
